genre,file_number,spectral_centroid,spectral_flux_mean,chroma_features,tonal_centroid,tempo,hnr
country,43,2257.742305,55859.367,"[0.6067792773246765, 0.6239962577819824, 0.72376549243927, 0.5794296264648438, 0.6406133770942688, 0.5349146127700806, 0.6441628932952881, 0.6498875021934509, 0.6342685222625732, 0.8328282237052917, 0.5526511073112488, 0.6066508889198303]","[[ 0.00512068  0.00612223  0.00442807 ... -0.01209759 -0.00572433
   0.00715489]
 [ 0.00015425 -0.00077564 -0.00179689 ...  0.00064785 -0.00445785
  -0.00606371]
 [ 0.0021765  -0.00465677  0.00357091 ...  0.01101059  0.00716418
  -0.00329925]
 [-0.00157614 -0.00087393  0.01588017 ...  0.01412284  0.00872071
   0.00321285]
 [ 0.00364836  0.00489392  0.00535768 ... -0.00430341  0.00277167
   0.00449858]
 [-0.00241473 -0.00151435  0.00016362 ...  0.0026894   0.00294862
   0.00280601]]",139.6748311,-66.463135
country,46,2097.58636,55964.52,"[0.48127180337905884, 0.6101022362709045, 0.637442409992218, 0.5934782028198242, 0.7619273662567139, 0.6603224873542786, 0.6629427671432495, 0.6094924211502075, 0.6916414499282837, 0.708453357219696, 0.4971553683280945, 0.45121878385543823]","[[ 9.95592461e-04  4.35727380e-03  3.31988125e-03 ...  3.46296957e-03
   2.11967424e-03  4.19792750e-03]
 [ 4.15377312e-03  3.76151124e-04 -5.43625028e-03 ... -3.34606425e-03
  -2.29933254e-03 -2.93114347e-03]
 [ 4.72921878e-03 -8.93868506e-04  7.11449236e-03 ...  1.55658126e-02
   7.31753558e-03  2.52276659e-03]
 [-2.77528167e-03  4.81076539e-04  1.08299404e-02 ...  2.26260051e-02
   2.23979577e-02  1.55151263e-02]
 [ 1.32963798e-03 -1.17297713e-03 -8.05645674e-04 ... -1.40757965e-03
  -4.12478842e-04  2.12961200e-04]
 [ 5.80288470e-05 -2.18134373e-05 -1.32988021e-03 ...  1.02011673e-03
   3.29477713e-04 -1.76487118e-03]]",156.6051136,-74.832375
country,47,1654.734899,46429.25,"[0.671847403049469, 0.49500322341918945, 0.5900102853775024, 0.446294903755188, 0.5438478589057922, 0.4801172614097595, 0.4339691996574402, 0.6759675145149231, 0.5007482767105103, 0.48433369398117065, 0.4133778512477875, 0.5535352230072021]","[[ 1.73760354e-03 -1.49057405e-03 -6.99419924e-03 ... -1.48701915e-03
  -4.48167949e-03 -3.42163775e-03]
 [ 2.40716236e-03  3.25263591e-03 -1.52464836e-04 ...  7.94158729e-04
  -9.05161750e-04  1.10258998e-03]
 [ 3.26563418e-03  3.86476517e-03  5.39273024e-05 ... -2.15133652e-02
  -1.80264413e-02 -9.91611928e-03]
 [ 1.75645947e-02  2.39288211e-02  2.31150389e-02 ... -2.17436254e-03
  -5.99590689e-03 -6.97242469e-03]
 [ 1.79750416e-03  1.85270760e-03  3.66819780e-03 ... -1.76467116e-03
  -2.49367209e-03 -2.09542400e-03]
 [ 2.17301585e-03  4.84573841e-03  6.87045231e-03 ...  1.40047446e-03
   2.87834555e-05 -1.07715093e-03]]",147.65625,-75.33085
country,48,1016.979053,52202.383,"[0.5691019296646118, 0.5326363444328308, 0.6029505133628845, 0.543248176574707, 0.5317599177360535, 0.7028294205665588, 0.49954161047935486, 0.47141993045806885, 0.4568764269351959, 0.5096259117126465, 0.6435379981994629, 0.5692195296287537]","[[ 0.00096337  0.00036217 -0.00137703 ...  0.00113973  0.00166101
   0.00569643]
 [ 0.00178443 -0.00134437 -0.0075442  ... -0.00611719 -0.01001806
  -0.00749944]
 [ 0.00871127  0.00902244  0.00641423 ...  0.00689232  0.00431782
   0.00521313]
 [-0.00077119 -0.00189656  0.00215106 ...  0.0045022   0.01061426
   0.00961197]
 [ 0.00039579  0.00090493  0.00312817 ...  0.00299404  0.00573756
   0.00284375]
 [ 0.00325832  0.0039706   0.00489889 ... -0.00275338 -0.00123524
  -0.00157539]]",117.4538352,-93.87484
country,49,1367.689091,55061.617,"[0.4896075427532196, 0.4636026918888092, 0.6728495955467224, 0.5290977954864502, 0.5418895483016968, 0.4741712808609009, 0.5495174527168274, 0.6351284980773926, 0.4944086968898773, 0.5801129341125488, 0.5341824293136597, 0.6526845097541809]","[[-0.00529528 -0.00876883 -0.00114396 ... -0.00062466  0.00062152
   0.00313688]
 [-0.00409375 -0.00407066 -0.00716152 ... -0.00493155 -0.00881075
  -0.00710479]
 [ 0.01913837  0.01946355  0.00489169 ...  0.00777975  0.00511234
  -0.00026049]
 [ 0.007644    0.01758383  0.02319994 ...  0.01603811  0.01267131
   0.01174403]
 [ 0.00526258  0.00527715  0.00409408 ...  0.00197777  0.00159699
   0.00178769]
 [ 0.00196558  0.00019913 -0.00113017 ...  0.00010651  0.00105115
  -0.00016298]]",114.84375,-61.39552
country,50,1132.667702,47568.395,"[0.681792676448822, 0.5026530027389526, 0.6210883259773254, 0.5112389326095581, 0.6197636723518372, 0.48546862602233887, 0.49749556183815, 0.6356776356697083, 0.5230181813240051, 0.6695398688316345, 0.4814421534538269, 0.5780595541000366]","[[-1.03030088e-03 -1.41622323e-03  5.55045444e-04 ...  1.26356155e-03
  -2.25191370e-03 -2.65136485e-03]
 [ 6.89427593e-04 -4.28844632e-04  1.71675347e-03 ...  5.05621233e-05
  -4.79431129e-04  1.19091216e-04]
 [ 1.60769746e-02  1.05430931e-02  7.43326545e-03 ...  1.55544281e-02
   8.56093317e-03 -1.12105161e-03]
 [-6.78068399e-03 -3.41079384e-03 -7.36574084e-03 ...  6.00541383e-03
   1.08977333e-02  7.90598243e-03]
 [ 2.50791252e-03 -9.58502842e-05 -1.07830763e-03 ...  4.47045596e-03
   5.73243739e-03  6.59649012e-03]
 [-6.39220700e-04 -1.58059970e-03 -1.63461827e-03 ... -6.30263239e-04
   1.40868686e-03 -2.06662528e-03]]",117.4538352,-102.77613
country,51,944.537586,38319.258,"[0.38319727778434753, 0.3383654057979584, 0.2966039180755615, 0.466545045375824, 0.5770571827888489, 0.4401845932006836, 0.5190554857254028, 0.44177770614624023, 0.6024149656295776, 0.5412274599075317, 0.46893641352653503, 0.6032704710960388]","[[ 0.00259811  0.00276214  0.00491508 ...  0.01274546  0.01546157
   0.01169107]
 [-0.00087083  0.00128179  0.00104821 ... -0.00032024 -0.00362309
  -0.01090699]
 [-0.00549234 -0.00736785 -0.00320829 ...  0.00559875  0.00538032
   0.01373841]
 [-0.00067859 -0.00580101  0.00016808 ...  0.01657037  0.01637162
   0.0131422 ]
 [ 0.00065268  0.00184213  0.00262238 ...  0.01260991  0.01390362
   0.00900978]
 [ 0.00022549  0.0004521   0.00125265 ...  0.00558048  0.00703756
   0.00859384]]",129.1992188,-122.81499
country,52,526.529291,34697.742,"[0.6769759654998779, 0.43403002619743347, 0.3832349479198456, 0.36964094638824463, 0.5590464472770691, 0.671890139579773, 0.47675612568855286, 0.562116801738739, 0.45232757925987244, 0.5127341747283936, 0.3969813883304596, 0.4267826974391937]","[[-0.0011936  -0.00351703 -0.00430001 ...  0.00719047  0.00939685
   0.00370413]
 [-0.00139802 -0.00089489 -0.00148186 ... -0.00083383 -0.0017354
  -0.00075489]
 [ 0.01160935  0.01260641  0.00913861 ...  0.01018903  0.00860915
   0.00636106]
 [ 0.008071    0.008718    0.00993183 ...  0.00331128 -0.00196882
   0.00013997]
 [ 0.00350949  0.00421881  0.00424392 ...  0.00200884  0.00275962
   0.00270972]
 [ 0.00109479  0.00108061  0.00323929 ... -0.00227239 -0.00320546
  -0.00177962]]",143.5546875,-130.53143
country,54,773.5767651,41641.81,"[0.4907625913619995, 0.4174538552761078, 0.6168051958084106, 0.6059777736663818, 0.4847310483455658, 0.5621156096458435, 0.45781734585762024, 0.5672727823257446, 0.5094401836395264, 0.5177137851715088, 0.6480618715286255, 0.45732972025871277]","[[-0.00338457 -0.00266193 -0.00085464 ...  0.00605143  0.00923987
   0.0064842 ]
 [-0.00559299 -0.00672577 -0.0097225  ... -0.01163358 -0.0136701
  -0.0091291 ]
 [ 0.01557933  0.02161461  0.02982999 ...  0.00802689  0.00598567
   0.01094007]
 [ 0.00081159  0.00347307  0.00750607 ...  0.00637554  0.01225931
   0.00850357]
 [ 0.00459493  0.00406551  0.00359301 ...  0.00347563  0.00295879
   0.0021885 ]
 [ 0.00025526  0.00276952  0.00277217 ...  0.00192345  0.00112666
  -0.00018238]]",151.9990809,-97.72348
country,55,1174.994574,46394.83,"[0.5504246354103088, 0.5620411038398743, 0.48018452525138855, 0.6189095377922058, 0.6725139617919922, 0.5144168138504028, 0.5728158354759216, 0.5337874889373779, 0.7005140781402588, 0.6364377737045288, 0.59758061170578, 0.7196289300918579]","[[ 0.00213683  0.00235739  0.0046784  ...  0.00749837  0.0074571
   0.00692071]
 [-0.00800949 -0.01085157 -0.00795664 ... -0.0012797  -0.00248972
   0.00067523]
 [ 0.00543775  0.00058423 -0.00283986 ... -0.00522277 -0.00918958
  -0.0071619 ]
 [-0.01590279 -0.01742306 -0.01218958 ... -0.00188046 -0.00800487
  -0.0065589 ]
 [ 0.00157643  0.0012325   0.00050421 ...  0.00843214  0.00664834
   0.00662715]
 [ 0.00325644  0.00236156  0.00260194 ...  0.00180653  0.00147639
   0.00270265]]",132.5120192,-100.43912
country,56,805.6048172,39505.156,"[0.5874147415161133, 0.4045971930027008, 0.37495264410972595, 0.3192364573478699, 0.4978988468647003, 0.7482360601425171, 0.47313830256462097, 0.44719555974006653, 0.4671197533607483, 0.7014930844306946, 0.5576311349868774, 0.4129089117050171]","[[ 0.00414412  0.00273275  0.0012831  ... -0.00369008 -0.00429368
  -0.00236139]
 [-0.00594273 -0.00771506 -0.01110999 ... -0.00419001 -0.00468487
  -0.00125874]
 [ 0.0117734   0.01341365  0.01408616 ... -0.00273901 -0.00279777
  -0.00469756]
 [ 0.00199249 -0.00118706  0.0028783  ... -0.00478467 -0.00632714
  -0.00475465]
 [ 0.00275107  0.00380174  0.00455766 ... -0.00367194 -0.00355691
  -0.00225785]
 [ 0.00310626  0.00267633  0.00249279 ...  0.00111292 -0.00089538
   0.00050618]]",161.4990234,-105.370026
country,57,1128.391153,41570.074,"[0.5953642129898071, 0.6000803112983704, 0.4654705822467804, 0.5937560796737671, 0.4244635999202728, 0.48317691683769226, 0.457029789686203, 0.5062716603279114, 0.7357280850410461, 0.5245802402496338, 0.5379035472869873, 0.4116782546043396]","[[ 5.22045144e-03  1.02300064e-02  1.24512562e-02 ...  9.28374344e-03
   8.23627091e-03  5.66899922e-04]
 [-7.18802227e-03 -1.04368236e-02 -1.71590203e-02 ... -6.48120104e-03
  -5.98380962e-03 -4.43137578e-03]
 [-8.44135880e-04  6.66536391e-04  1.31302327e-03 ...  3.18439454e-02
   3.33806053e-02  2.50641629e-02]
 [-6.97821379e-04 -5.98353893e-03 -6.89024478e-03 ... -2.13939697e-03
  -1.84408575e-03 -7.50478357e-03]
 [ 4.93753817e-03  6.01231635e-03  7.28336983e-03 ... -5.23288997e-06
  -1.38252179e-04 -2.55648613e-03]
 [ 3.80784273e-03  3.84877063e-03  2.16985866e-03 ... -4.79933992e-03
  -8.58170912e-04 -1.63461082e-03]]",135.9991776,-93.34577
country,58,1023.051157,47516.918,"[0.5614917874336243, 0.43922507762908936, 0.5167372226715088, 0.6739155650138855, 0.536931037902832, 0.6670860052108765, 0.5339158773422241, 0.5847139954566956, 0.5014827847480774, 0.530410885810852, 0.7716299891471863, 0.5357488989830017]","[[-0.00293282 -0.00248576 -0.00077842 ...  0.00280001  0.00573428
   0.00686855]
 [-0.00635411 -0.00609402 -0.00717964 ... -0.0156342  -0.01273143
  -0.00833916]
 [ 0.0025823   0.00598195  0.00419247 ...  0.01272447  0.01531629
   0.00989285]
 [ 0.00627463  0.00591397  0.00599894 ...  0.01245245  0.00538761
   0.00570016]
 [ 0.00266048  0.00269452  0.00191351 ...  0.00209501  0.00262511
   0.0011144 ]
 [-0.0006655  -0.00040403 -0.00089606 ...  0.00075136  0.00177181
   0.0008649 ]]",112.3471467,-105.42009
country,59,782.2595048,44557.164,"[0.39299705624580383, 0.31007978320121765, 0.41719669103622437, 0.6030911803245544, 0.4387814998626709, 0.5072612762451172, 0.4364526867866516, 0.5935816764831543, 0.5575762391090393, 0.44357407093048096, 0.49678492546081543, 0.35663557052612305]","[[ 0.0013973   0.0029753   0.00152197 ...  0.00795565  0.01093464
   0.00693711]
 [ 0.00512564  0.00290897  0.00554333 ...  0.0066875   0.00658444
   0.00462719]
 [-0.00419132 -0.00224581 -0.00102997 ... -0.00853301 -0.00979386
  -0.01050477]
 [ 0.01026554  0.00791312  0.00816084 ...  0.00663512  0.00656528
   0.01065626]
 [ 0.00108547  0.00219987  0.00174415 ...  0.00371644  0.00419602
   0.00155425]
 [-0.00221226 -0.00055367 -0.003448   ... -0.0030208  -0.00484335
  -0.00234199]]",135.9991776,-89.888435
country,60,574.5163655,39031.43,"[0.7241777181625366, 0.47069230675697327, 0.4482899010181427, 0.3869428038597107, 0.5393782258033752, 0.616000771522522, 0.5469119548797607, 0.6054249405860901, 0.48127925395965576, 0.5958670377731323, 0.48770543932914734, 0.5337992906570435]","[[-0.00290305 -0.00296606 -0.00357891 ... -0.00173045 -0.00341746
  -0.00346095]
 [-0.00043522 -0.00399105 -0.00653709 ... -0.00331484 -0.00211628
  -0.00499933]
 [ 0.01512133  0.01836456  0.0193264  ...  0.01595855  0.01626778
   0.0110865 ]
 [ 0.0031414   0.00270217  0.00163309 ...  0.00527263  0.0113377
   0.00888354]
 [ 0.00016538  0.00315921  0.00404823 ...  0.00279446  0.00435859
   0.00403366]
 [-0.00073451 -0.00098493  0.00069203 ...  0.00019702  0.00184751
  -0.00046287]]",139.6748311,-130.3402
country,61,712.5856771,40383.586,"[0.3505009114742279, 0.5049000978469849, 0.6408867239952087, 0.4512442350387573, 0.5538992285728455, 0.3746066391468048, 0.45511287450790405, 0.4829663634300232, 0.5392624139785767, 0.8040739297866821, 0.5285139083862305, 0.47321411967277527]","[[ 2.38375765e-03  2.04796715e-03 -1.24286335e-03 ... -9.63044504e-03
  -9.22673730e-03 -1.51675143e-03]
 [-5.09655727e-05  1.26663145e-03  2.71858471e-03 ...  8.93101533e-03
   3.57367151e-03 -2.42617686e-03]
 [ 1.26794726e-02  1.36560872e-02  1.23519376e-02 ...  1.26276836e-02
   7.68465549e-03  9.49151069e-03]
 [-8.94032419e-04  7.66739249e-04 -3.05744261e-03 ...  2.28781402e-02
   2.13081390e-02  9.42396373e-03]
 [ 1.84544220e-03  6.13293414e-04 -7.72051295e-04 ...  6.10546631e-03
   5.75417550e-03  4.75320301e-03]
 [-1.49715319e-03 -8.53955746e-04  5.59700653e-04 ... -9.24531370e-04
  -2.28142552e-03 -2.91466527e-03]]",120.1853198,-110.51284
country,62,1480.108036,52204.383,"[0.5985968708992004, 0.593905508518219, 0.7110254168510437, 0.6084170937538147, 0.6832948923110962, 0.6299165487289429, 0.6212989687919617, 0.5845569372177124, 0.5937705636024475, 0.7564340233802795, 0.5148022174835205, 0.5342969298362732]","[[ 1.16112353e-03 -2.86752907e-05 -3.68133468e-03 ... -7.13728119e-03
  -6.71019783e-03 -5.77070191e-03]
 [ 2.85378460e-03  3.59042814e-03  1.18413755e-03 ... -1.60059249e-04
   4.74130067e-05 -1.57545390e-03]
 [ 5.37305325e-03  9.49116051e-03  1.13372505e-02 ...  8.12746584e-03
   9.52154398e-03  1.35790482e-02]
 [ 4.84277308e-03  3.39522213e-03  6.73681498e-05 ...  1.13269463e-02
   6.68676198e-03  5.90366870e-03]
 [ 9.33790180e-04  1.89511917e-03  4.68597876e-03 ...  3.59738602e-03
   4.30192594e-03  2.15113073e-03]
 [ 3.97708267e-04 -5.05842268e-04  2.56349519e-03 ... -1.75887719e-04
   1.77603215e-04 -1.08588487e-04]]",117.4538352,-83.398125
country,63,801.1989208,48320.414,"[0.4278334081172943, 0.5574892163276672, 0.5911229252815247, 0.45428451895713806, 0.5357416868209839, 0.45314666628837585, 0.596466600894928, 0.3931712806224823, 0.364492267370224, 0.468622088432312, 0.4688323736190796, 0.5632923245429993]","[[ 0.00049238  0.00113764 -0.00314837 ...  0.00367076  0.00439556
   0.00438828]
 [ 0.00172964  0.00723979  0.01059809 ...  0.00142609  0.00016411
  -0.00080927]
 [ 0.01395889  0.01032617  0.00754452 ...  0.01578368  0.01163052
   0.01208834]
 [ 0.00276069  0.00195715  0.00029414 ...  0.00992211  0.01292739
   0.01267009]
 [ 0.00174357  0.00174009  0.00617476 ...  0.00423401  0.00401514
   0.0044807 ]
 [ 0.00247648  0.00305403  0.0068436  ...  0.00065093  0.00312441
   0.00362094]]",166.7086694,-96.14681
country,64,977.5845257,37999.14,"[0.5407916903495789, 0.35155245661735535, 0.39570337533950806, 0.38946741819381714, 0.5048655867576599, 0.6519433856010437, 0.39224478602409363, 0.47704875469207764, 0.35967162251472473, 0.3789266049861908, 0.3240775167942047, 0.33485615253448486]","[[ 0.00098021  0.00033674 -0.00204953 ...  0.00427765  0.00499374
   0.00252798]
 [-0.00302227 -0.00184927  0.0019653  ... -0.01122859 -0.01122174
  -0.0086413 ]
 [ 0.00973777  0.00897521  0.00888367 ... -0.00272214 -0.00181955
   0.00460326]
 [ 0.00209013  0.0003581  -0.00562551 ...  0.00207385  0.00096459
   0.00359697]
 [ 0.00187444  0.00244401  0.00373619 ...  0.00449879  0.00399424
   0.00178744]
 [ 0.00141566  0.00053174  0.00042608 ... -0.00025963 -0.00149743
  -0.00240844]]",132.5120192,-62.10242
country,65,737.3764986,26029.27,"[0.43301907181739807, 0.4450252652168274, 0.3442595601081848, 0.40801718831062317, 0.4939946234226227, 0.4313426613807678, 0.49241119623184204, 0.4324108958244324, 0.5525497198104858, 0.48296698927879333, 0.42675068974494934, 0.5364013314247131]","[[ 0.00427346  0.00492451  0.00420848 ...  0.00577806  0.00703069
   0.00273801]
 [-0.00106638  0.00128363  0.00148237 ...  0.0032698   0.00170144
  -0.00066684]
 [ 0.00836133  0.00714207  0.00827923 ... -0.01523881 -0.0106555
  -0.00037054]
 [ 0.00655841  0.01145597  0.0091439  ...  0.00310171  0.00218716
   0.00310148]
 [ 0.00244404  0.00306437  0.0017543  ...  0.00370199  0.00318202
   0.00352795]
 [ 0.00159836  0.00016842  0.00145608 ...  0.00281133  0.00335651
   0.00201385]]",126.0480183,-105.98267
country,66,1759.832608,47456.105,"[0.40519431233406067, 0.4838906228542328, 0.5450499653816223, 0.42855513095855713, 0.6285015344619751, 0.46209844946861267, 0.5540831685066223, 0.5720820426940918, 0.5366632342338562, 0.8251919150352478, 0.49377354979515076, 0.4788858890533447]","[[-0.00019112 -0.00085545 -0.00592669 ... -0.00509798 -0.01099258
  -0.00786698]
 [-0.00019494 -0.0009939   0.00289027 ... -0.00982687  0.00812143
   0.01368289]
 [ 0.01371952  0.02335554  0.02386474 ...  0.01711433  0.00764772
  -0.00385932]
 [ 0.00525633  0.00552415  0.01402076 ... -0.01649865 -0.00996251
   0.00629292]
 [ 0.0020399   0.00302236  0.00665348 ...  0.00949219  0.01042371
   0.00371929]
 [ 0.00069215  0.00130489 -0.00045485 ...  0.00094033  0.00590038
   0.00459829]]",109.9567819,-61.09304
country,67,679.5714653,25410.717,"[0.5219380259513855, 0.5184633731842041, 0.46475717425346375, 0.4973525106906891, 0.47165486216545105, 0.5817732810974121, 0.45866858959198, 0.4534261226654053, 0.5707933902740479, 0.5048946738243103, 0.5335808992385864, 0.4561749994754791]","[[ 4.63309905e-04 -4.57660293e-04 -4.87370683e-04 ...  9.38398631e-04
   5.75803424e-04  6.04070630e-04]
 [-2.60561527e-03 -3.04779663e-03 -3.37364487e-03 ... -3.65627947e-03
  -4.16607783e-03 -2.29906621e-03]
 [ 6.95335865e-03  7.40472227e-03  9.76732373e-03 ...  6.87109679e-03
   6.83770329e-03  6.20381534e-03]
 [ 3.39284539e-04 -5.77270985e-05 -2.18752772e-03 ...  6.02021068e-03
   5.11138886e-03  1.74080580e-03]
 [ 2.84625983e-03  1.65344483e-03  1.19160196e-03 ... -2.34460571e-03
  -1.94053756e-03  6.68003246e-04]
 [ 2.12367624e-04  8.62486660e-04  1.84445828e-03 ...  3.93394753e-03
   3.33371386e-03  7.15166330e-04]]",129.1992188,-105.2696
country,68,773.5889719,37179.23,"[0.4321795105934143, 0.6054350733757019, 0.6412667036056519, 0.4825814366340637, 0.5230754613876343, 0.4789237976074219, 0.6453979015350342, 0.4678363502025604, 0.49192288517951965, 0.6508369445800781, 0.5367920398712158, 0.46943336725234985]","[[ 3.25563595e-04 -1.21065633e-03 -3.06700434e-03 ...  4.46034959e-03
   3.52245813e-03  2.80288758e-03]
 [-5.12933729e-03 -2.18806419e-03  2.12422416e-03 ... -6.96507657e-03
  -4.58329681e-03 -5.95604896e-03]
 [ 1.23133734e-02  1.36109740e-02  1.69965997e-02 ...  1.46121308e-02
   1.22355372e-02  1.12613514e-02]
 [ 3.38189304e-03  5.24894893e-03  7.19748437e-04 ...  2.50599086e-02
   2.44170576e-02  1.87551528e-02]
 [ 3.16076233e-03  2.15157917e-03  3.82191313e-03 ...  4.32974542e-03
   2.96288682e-03  2.72202225e-03]
 [ 9.45813954e-05 -1.50254928e-03 -1.38916448e-03 ...  9.64393839e-04
   2.09251791e-03  1.22365169e-03]]",112.3471467,-106.854126
country,69,877.0773481,30637.486,"[0.34801745414733887, 0.5447000861167908, 0.7369681000709534, 0.4367234408855438, 0.44080841541290283, 0.3777131736278534, 0.5572066903114319, 0.5100758671760559, 0.4672516882419586, 0.6977928876876831, 0.4537685215473175, 0.478958398103714]","[[-9.94714739e-03 -1.19307064e-02 -1.24368614e-02 ... -5.33139875e-03
  -7.08500003e-03 -6.83483347e-03]
 [ 5.85577575e-04  7.42491805e-04 -1.51979757e-03 ... -5.31840029e-03
  -5.25945937e-03 -4.41997761e-03]
 [ 1.50010586e-02  1.33322105e-02  1.96938217e-02 ... -7.86110759e-04
  -4.63066250e-03 -1.38902068e-02]
 [ 5.91490418e-03  1.02585629e-02  1.00306049e-02 ...  4.49477136e-03
  -4.04819846e-04  4.57611680e-03]
 [ 5.33364730e-03  5.62937333e-03  5.14962508e-03 ...  1.91294068e-03
   1.91916724e-03  1.91195991e-03]
 [ 9.64002684e-04  6.60847872e-05 -6.31561503e-04 ... -1.09095760e-02
  -1.03095248e-02 -7.00540841e-03]]",114.84375,-110.07094
country,71,1113.579339,27104.35,"[0.3852596879005432, 0.45716777443885803, 0.6331626772880554, 0.45849859714508057, 0.49380919337272644, 0.40514618158340454, 0.5456481575965881, 0.5086605548858643, 0.47244274616241455, 0.5793303847312927, 0.48933446407318115, 0.6197627782821655]","[[-1.21761803e-03  1.30567532e-03  3.21910326e-04 ...  3.34510116e-04
   1.58854772e-03  1.62474374e-03]
 [ 3.82126440e-04 -1.71368822e-04 -2.15925412e-03 ...  2.24746000e-03
  -2.35817388e-05 -3.83139759e-03]
 [ 9.84005630e-03  1.17605552e-02  1.24748275e-02 ...  6.01383299e-03
   8.92610848e-03  7.94710219e-03]
 [ 7.62629509e-03  4.99220192e-03  1.64734572e-03 ...  1.13191828e-02
   4.99294698e-03  7.94612616e-03]
 [ 3.04159310e-03  1.79110016e-03  2.91552304e-03 ...  5.87758072e-03
   6.36933365e-03  5.77083235e-03]
 [ 1.93798169e-03  1.18276477e-03 -1.63748674e-03 ...  9.53912735e-04
   4.86316159e-04  9.54944640e-04]]",143.5546875,-76.45847
